data,valor,municipio
2000-02-18,0.7948,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-03-05,0.7808,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-03-21,0.7623,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-09-13,0.6804,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-09-29,0.7130,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-10-15,0.7108,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-10-31,0.6954,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-11-16,0.6778,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-12-02,0.6776,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2000-12-18,0.6883,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-01-01,0.7231,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-01-17,0.7788,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-02-02,0.7996,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-02-18,0.8066,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-03-06,0.7942,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-03-22,0.7737,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-09-14,0.6821,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-09-30,0.6690,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-10-16,0.6653,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-11-01,0.6629,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-11-17,0.6711,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-12-03,0.6683,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2001-12-19,0.6741,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-01-01,0.7061,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-01-17,0.7378,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-02-02,0.7704,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-02-18,0.7817,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-03-06,0.7939,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-03-22,0.7845,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-09-06,0.6928,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-09-14,0.6913,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-09-22,0.7034,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-09-30,0.7278,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-10-08,0.7524,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-10-16,0.7492,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-10-24,0.7530,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-11-01,0.7498,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-11-09,0.7304,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-11-17,0.7095,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-11-25,0.6991,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-12-03,0.7164,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-12-11,0.7329,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-12-19,0.7338,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2002-12-27,0.7430,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-01-01,0.7586,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-01-09,0.7644,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-01-17,0.7699,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-01-25,0.7806,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-02-02,0.8033,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-02-10,0.8035,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-02-18,0.8116,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-02-26,0.7976,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-03-06,0.7884,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-03-14,0.7785,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-03-22,0.7583,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-03-30,0.7428,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-09-06,0.6069,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-09-14,0.6061,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-09-22,0.6132,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-09-30,0.6105,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-10-08,0.6123,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-10-16,0.6349,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-10-24,0.6300,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-11-01,0.6189,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-11-09,0.6184,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-11-17,0.6347,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-11-25,0.6565,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-12-03,0.6806,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-12-11,0.7106,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-12-19,0.7511,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2003-12-27,0.7547,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-01-01,0.7643,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-01-09,0.7815,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-01-17,0.7958,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-01-25,0.7941,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-02-02,0.7774,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-02-10,0.7687,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-02-18,0.7436,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-02-26,0.7045,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-03-05,0.6721,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-03-13,0.6444,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-03-21,0.6366,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-03-29,0.6340,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-09-05,0.6718,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-09-13,0.6709,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-09-21,0.6789,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-09-29,0.6746,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-10-07,0.6731,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-10-15,0.6862,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-10-23,0.6992,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-10-31,0.7139,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-11-08,0.7137,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-11-16,0.7169,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-11-24,0.7126,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-12-02,0.7061,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-12-10,0.6876,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-12-18,0.7139,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2004-12-26,0.7386,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-01-01,0.7386,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-01-09,0.7446,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-01-17,0.7307,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-01-25,0.7153,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-02-02,0.6750,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-02-10,0.6262,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-02-18,0.6063,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-02-26,0.6072,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-03-06,0.6096,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-03-14,0.6347,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-03-22,0.6521,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-03-30,0.6855,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-09-06,0.6266,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-09-14,0.6322,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-09-22,0.6562,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-09-30,0.6797,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-10-08,0.6997,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-10-16,0.7224,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-10-24,0.7266,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-11-01,0.7238,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-11-09,0.7035,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-11-17,0.7136,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-11-25,0.7065,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-12-03,0.6925,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-12-11,0.6625,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-12-19,0.6543,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2005-12-27,0.6553,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-01-01,0.6880,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-01-09,0.7100,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-01-17,0.7660,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-01-25,0.7960,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-02-02,0.8156,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-02-10,0.8133,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-02-18,0.8176,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-02-26,0.8088,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-03-06,0.7901,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-03-14,0.7609,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-03-22,0.7576,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-03-30,0.7620,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-09-06,0.6324,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-09-14,0.6565,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-09-22,0.6781,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-09-30,0.7055,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-10-08,0.7381,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-10-16,0.7492,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-10-24,0.7256,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-11-01,0.7135,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-11-09,0.7008,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-11-17,0.7046,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-11-25,0.7138,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-12-03,0.7357,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-12-11,0.7755,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-12-19,0.8048,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2006-12-27,0.8049,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-01-01,0.8202,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-01-09,0.8379,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-01-17,0.8392,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-01-25,0.8265,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-02-02,0.8194,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-02-10,0.8179,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-02-18,0.8053,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-02-26,0.7892,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-03-06,0.7587,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-03-14,0.7454,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-03-22,0.7371,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-03-30,0.7281,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-09-06,0.6174,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-09-14,0.6255,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-09-22,0.6047,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-09-30,0.6141,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-10-08,0.6147,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-10-16,0.6363,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-10-24,0.6403,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-11-01,0.6523,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-11-09,0.6736,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-11-17,0.7133,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-11-25,0.7174,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-12-03,0.7311,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-12-11,0.7235,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-12-19,0.7450,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2007-12-27,0.7540,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-01-01,0.7562,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-01-09,0.7623,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-01-17,0.7796,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-01-25,0.7775,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-02-02,0.7657,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-02-10,0.7504,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-02-18,0.7498,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-02-26,0.7444,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-03-05,0.6981,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-03-13,0.6566,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-03-21,0.6244,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-03-29,0.5949,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-09-05,0.7020,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-09-13,0.6943,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-09-21,0.6797,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-09-29,0.6781,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-10-07,0.6859,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-10-15,0.6983,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-10-23,0.6872,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-10-31,0.7113,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-11-08,0.7003,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-11-16,0.7042,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-11-24,0.6873,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-12-02,0.6956,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-12-10,0.6972,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-12-18,0.7095,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2008-12-26,0.7207,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-01-01,0.7549,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-01-09,0.7691,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-01-17,0.7910,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-01-25,0.7949,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-02-02,0.8109,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-02-10,0.8082,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-02-18,0.8160,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-02-26,0.8039,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-03-06,0.7837,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-03-14,0.7417,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-03-22,0.6699,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-03-30,0.6141,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-09-06,0.7166,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-09-14,0.7254,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-09-22,0.7294,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-09-30,0.7410,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-10-08,0.7356,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-10-16,0.7137,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-10-24,0.6905,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-11-01,0.6672,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-11-09,0.6630,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-11-17,0.6857,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-11-25,0.7084,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-12-03,0.7496,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-12-11,0.7524,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-12-19,0.7586,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2009-12-27,0.7739,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-01-01,0.7866,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-01-09,0.8078,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-01-17,0.8387,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-01-25,0.8520,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-02-02,0.8564,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-02-10,0.8309,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-02-18,0.7877,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-02-26,0.7560,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-03-06,0.7243,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-03-14,0.7038,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-03-22,0.7002,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-03-30,0.7056,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-09-06,0.6632,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-09-14,0.6755,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-09-22,0.6627,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-09-30,0.6635,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-10-08,0.6623,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-10-16,0.6897,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-10-24,0.6796,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-11-01,0.6779,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-11-09,0.6759,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-11-17,0.6938,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-11-25,0.6982,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-12-03,0.7290,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-12-11,0.7596,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-12-19,0.8139,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2010-12-27,0.8270,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-01-01,0.8289,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-01-09,0.8213,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-01-17,0.8240,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-01-25,0.8357,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-02-02,0.8301,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-02-10,0.8201,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-02-18,0.8095,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-02-26,0.8048,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-03-06,0.7740,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-03-14,0.7182,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-03-22,0.6906,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-03-30,0.6952,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-09-06,0.7170,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-09-14,0.7226,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-09-22,0.7220,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-09-30,0.7142,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-10-08,0.6916,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-10-16,0.6670,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-10-24,0.6264,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-11-01,0.6107,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-11-09,0.6143,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-11-17,0.6342,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-11-25,0.6643,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-12-03,0.6842,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-12-11,0.6857,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-12-19,0.6410,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2011-12-27,0.6084,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-01-01,0.6130,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-01-09,0.6325,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-01-17,0.6642,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-01-25,0.6987,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-02-02,0.7454,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-02-10,0.7594,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-02-18,0.7232,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-02-26,0.6885,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-03-05,0.6570,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-03-13,0.6412,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-03-21,0.6315,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-03-29,0.6443,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-09-05,0.6074,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-09-13,0.6110,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-09-21,0.6236,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-09-29,0.6579,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-10-07,0.6510,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-10-15,0.6705,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-10-23,0.6786,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-10-31,0.6657,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-11-08,0.6406,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-11-16,0.6566,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-11-24,0.6843,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-12-02,0.7322,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-12-10,0.7581,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-12-18,0.8221,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2012-12-26,0.8503,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-01-01,0.8286,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-01-09,0.7764,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-01-17,0.7565,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-01-25,0.7429,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-02-02,0.7289,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-02-10,0.7310,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-02-18,0.7614,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-02-26,0.7679,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-03-06,0.7552,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-03-14,0.7402,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
2013-03-22,0.7562,api_Municipios — camada_unida_Pinhal_de_São_Bento_1_1
