data,valor,municipio
2000-02-18,0.7948,Pinhal de São Bento
2000-03-05,0.7808,Pinhal de São Bento
2000-03-21,0.7623,Pinhal de São Bento
2000-09-13,0.6804,Pinhal de São Bento
2000-09-29,0.7130,Pinhal de São Bento
2000-10-15,0.7108,Pinhal de São Bento
2000-10-31,0.6954,Pinhal de São Bento
2000-11-16,0.6778,Pinhal de São Bento
2000-12-02,0.6776,Pinhal de São Bento
2000-12-18,0.6883,Pinhal de São Bento
2001-01-01,0.7231,Pinhal de São Bento
2001-01-17,0.7788,Pinhal de São Bento
2001-02-02,0.7996,Pinhal de São Bento
2001-02-18,0.8066,Pinhal de São Bento
2001-03-06,0.7942,Pinhal de São Bento
2001-03-22,0.7737,Pinhal de São Bento
2001-09-14,0.6821,Pinhal de São Bento
2001-09-30,0.6690,Pinhal de São Bento
2001-10-16,0.6653,Pinhal de São Bento
2001-11-01,0.6629,Pinhal de São Bento
2001-11-17,0.6711,Pinhal de São Bento
2001-12-03,0.6683,Pinhal de São Bento
2001-12-19,0.6741,Pinhal de São Bento
2002-01-01,0.7061,Pinhal de São Bento
2002-01-17,0.7378,Pinhal de São Bento
2002-02-02,0.7704,Pinhal de São Bento
2002-02-18,0.7817,Pinhal de São Bento
2002-03-06,0.7939,Pinhal de São Bento
2002-03-22,0.7845,Pinhal de São Bento
2002-09-06,0.6928,Pinhal de São Bento
2002-09-14,0.6913,Pinhal de São Bento
2002-09-22,0.7034,Pinhal de São Bento
2002-09-30,0.7278,Pinhal de São Bento
2002-10-08,0.7524,Pinhal de São Bento
2002-10-16,0.7492,Pinhal de São Bento
2002-10-24,0.7530,Pinhal de São Bento
2002-11-01,0.7498,Pinhal de São Bento
2002-11-09,0.7304,Pinhal de São Bento
2002-11-17,0.7095,Pinhal de São Bento
2002-11-25,0.6991,Pinhal de São Bento
2002-12-03,0.7164,Pinhal de São Bento
2002-12-11,0.7329,Pinhal de São Bento
2002-12-19,0.7338,Pinhal de São Bento
2002-12-27,0.7430,Pinhal de São Bento
2003-01-01,0.7586,Pinhal de São Bento
2003-01-09,0.7644,Pinhal de São Bento
2003-01-17,0.7699,Pinhal de São Bento
2003-01-25,0.7806,Pinhal de São Bento
2003-02-02,0.8033,Pinhal de São Bento
2003-02-10,0.8035,Pinhal de São Bento
2003-02-18,0.8116,Pinhal de São Bento
2003-02-26,0.7976,Pinhal de São Bento
2003-03-06,0.7884,Pinhal de São Bento
2003-03-14,0.7785,Pinhal de São Bento
2003-03-22,0.7583,Pinhal de São Bento
2003-03-30,0.7428,Pinhal de São Bento
2003-09-06,0.6069,Pinhal de São Bento
2003-09-14,0.6061,Pinhal de São Bento
2003-09-22,0.6132,Pinhal de São Bento
2003-09-30,0.6105,Pinhal de São Bento
2003-10-08,0.6123,Pinhal de São Bento
2003-10-16,0.6349,Pinhal de São Bento
2003-10-24,0.6300,Pinhal de São Bento
2003-11-01,0.6189,Pinhal de São Bento
2003-11-09,0.6184,Pinhal de São Bento
2003-11-17,0.6347,Pinhal de São Bento
2003-11-25,0.6565,Pinhal de São Bento
2003-12-03,0.6806,Pinhal de São Bento
2003-12-11,0.7106,Pinhal de São Bento
2003-12-19,0.7511,Pinhal de São Bento
2003-12-27,0.7547,Pinhal de São Bento
2004-01-01,0.7643,Pinhal de São Bento
2004-01-09,0.7815,Pinhal de São Bento
2004-01-17,0.7958,Pinhal de São Bento
2004-01-25,0.7941,Pinhal de São Bento
2004-02-02,0.7774,Pinhal de São Bento
2004-02-10,0.7687,Pinhal de São Bento
2004-02-18,0.7436,Pinhal de São Bento
2004-02-26,0.7045,Pinhal de São Bento
2004-03-05,0.6721,Pinhal de São Bento
2004-03-13,0.6444,Pinhal de São Bento
2004-03-21,0.6366,Pinhal de São Bento
2004-03-29,0.6340,Pinhal de São Bento
2004-09-05,0.6718,Pinhal de São Bento
2004-09-13,0.6709,Pinhal de São Bento
2004-09-21,0.6789,Pinhal de São Bento
2004-09-29,0.6746,Pinhal de São Bento
2004-10-07,0.6731,Pinhal de São Bento
2004-10-15,0.6862,Pinhal de São Bento
2004-10-23,0.6992,Pinhal de São Bento
2004-10-31,0.7139,Pinhal de São Bento
2004-11-08,0.7137,Pinhal de São Bento
2004-11-16,0.7169,Pinhal de São Bento
2004-11-24,0.7126,Pinhal de São Bento
2004-12-02,0.7061,Pinhal de São Bento
2004-12-10,0.6876,Pinhal de São Bento
2004-12-18,0.7139,Pinhal de São Bento
2004-12-26,0.7386,Pinhal de São Bento
2005-01-01,0.7386,Pinhal de São Bento
2005-01-09,0.7446,Pinhal de São Bento
2005-01-17,0.7307,Pinhal de São Bento
2005-01-25,0.7153,Pinhal de São Bento
2005-02-02,0.6750,Pinhal de São Bento
2005-02-10,0.6262,Pinhal de São Bento
2005-02-18,0.6063,Pinhal de São Bento
2005-02-26,0.6072,Pinhal de São Bento
2005-03-06,0.6096,Pinhal de São Bento
2005-03-14,0.6347,Pinhal de São Bento
2005-03-22,0.6521,Pinhal de São Bento
2005-03-30,0.6855,Pinhal de São Bento
2005-09-06,0.6266,Pinhal de São Bento
2005-09-14,0.6322,Pinhal de São Bento
2005-09-22,0.6562,Pinhal de São Bento
2005-09-30,0.6797,Pinhal de São Bento
2005-10-08,0.6997,Pinhal de São Bento
2005-10-16,0.7224,Pinhal de São Bento
2005-10-24,0.7266,Pinhal de São Bento
2005-11-01,0.7238,Pinhal de São Bento
2005-11-09,0.7035,Pinhal de São Bento
2005-11-17,0.7136,Pinhal de São Bento
2005-11-25,0.7065,Pinhal de São Bento
2005-12-03,0.6925,Pinhal de São Bento
2005-12-11,0.6625,Pinhal de São Bento
2005-12-19,0.6543,Pinhal de São Bento
2005-12-27,0.6553,Pinhal de São Bento
2006-01-01,0.6880,Pinhal de São Bento
2006-01-09,0.7100,Pinhal de São Bento
2006-01-17,0.7660,Pinhal de São Bento
2006-01-25,0.7960,Pinhal de São Bento
2006-02-02,0.8156,Pinhal de São Bento
2006-02-10,0.8133,Pinhal de São Bento
2006-02-18,0.8176,Pinhal de São Bento
2006-02-26,0.8088,Pinhal de São Bento
2006-03-06,0.7901,Pinhal de São Bento
2006-03-14,0.7609,Pinhal de São Bento
2006-03-22,0.7576,Pinhal de São Bento
2006-03-30,0.7620,Pinhal de São Bento
2006-09-06,0.6324,Pinhal de São Bento
2006-09-14,0.6565,Pinhal de São Bento
2006-09-22,0.6781,Pinhal de São Bento
2006-09-30,0.7055,Pinhal de São Bento
2006-10-08,0.7381,Pinhal de São Bento
2006-10-16,0.7492,Pinhal de São Bento
2006-10-24,0.7256,Pinhal de São Bento
2006-11-01,0.7135,Pinhal de São Bento
2006-11-09,0.7008,Pinhal de São Bento
2006-11-17,0.7046,Pinhal de São Bento
2006-11-25,0.7138,Pinhal de São Bento
2006-12-03,0.7357,Pinhal de São Bento
2006-12-11,0.7755,Pinhal de São Bento
2006-12-19,0.8048,Pinhal de São Bento
2006-12-27,0.8049,Pinhal de São Bento
2007-01-01,0.8202,Pinhal de São Bento
2007-01-09,0.8379,Pinhal de São Bento
2007-01-17,0.8392,Pinhal de São Bento
2007-01-25,0.8265,Pinhal de São Bento
2007-02-02,0.8194,Pinhal de São Bento
2007-02-10,0.8179,Pinhal de São Bento
2007-02-18,0.8053,Pinhal de São Bento
2007-02-26,0.7892,Pinhal de São Bento
2007-03-06,0.7587,Pinhal de São Bento
2007-03-14,0.7454,Pinhal de São Bento
2007-03-22,0.7371,Pinhal de São Bento
2007-03-30,0.7281,Pinhal de São Bento
2007-09-06,0.6174,Pinhal de São Bento
2007-09-14,0.6255,Pinhal de São Bento
2007-09-22,0.6047,Pinhal de São Bento
2007-09-30,0.6141,Pinhal de São Bento
2007-10-08,0.6147,Pinhal de São Bento
2007-10-16,0.6363,Pinhal de São Bento
2007-10-24,0.6403,Pinhal de São Bento
2007-11-01,0.6523,Pinhal de São Bento
2007-11-09,0.6736,Pinhal de São Bento
2007-11-17,0.7133,Pinhal de São Bento
2007-11-25,0.7174,Pinhal de São Bento
2007-12-03,0.7311,Pinhal de São Bento
2007-12-11,0.7235,Pinhal de São Bento
2007-12-19,0.7450,Pinhal de São Bento
2007-12-27,0.7540,Pinhal de São Bento
2008-01-01,0.7562,Pinhal de São Bento
2008-01-09,0.7623,Pinhal de São Bento
2008-01-17,0.7796,Pinhal de São Bento
2008-01-25,0.7775,Pinhal de São Bento
2008-02-02,0.7657,Pinhal de São Bento
2008-02-10,0.7504,Pinhal de São Bento
2008-02-18,0.7498,Pinhal de São Bento
2008-02-26,0.7444,Pinhal de São Bento
2008-03-05,0.6981,Pinhal de São Bento
2008-03-13,0.6566,Pinhal de São Bento
2008-03-21,0.6244,Pinhal de São Bento
2008-03-29,0.5949,Pinhal de São Bento
2008-09-05,0.7020,Pinhal de São Bento
2008-09-13,0.6943,Pinhal de São Bento
2008-09-21,0.6797,Pinhal de São Bento
2008-09-29,0.6781,Pinhal de São Bento
2008-10-07,0.6859,Pinhal de São Bento
2008-10-15,0.6983,Pinhal de São Bento
2008-10-23,0.6872,Pinhal de São Bento
2008-10-31,0.7113,Pinhal de São Bento
2008-11-08,0.7003,Pinhal de São Bento
2008-11-16,0.7042,Pinhal de São Bento
2008-11-24,0.6873,Pinhal de São Bento
2008-12-02,0.6956,Pinhal de São Bento
2008-12-10,0.6972,Pinhal de São Bento
2008-12-18,0.7095,Pinhal de São Bento
2008-12-26,0.7207,Pinhal de São Bento
2009-01-01,0.7549,Pinhal de São Bento
2009-01-09,0.7691,Pinhal de São Bento
2009-01-17,0.7910,Pinhal de São Bento
2009-01-25,0.7949,Pinhal de São Bento
2009-02-02,0.8109,Pinhal de São Bento
2009-02-10,0.8082,Pinhal de São Bento
2009-02-18,0.8160,Pinhal de São Bento
2009-02-26,0.8039,Pinhal de São Bento
2009-03-06,0.7837,Pinhal de São Bento
2009-03-14,0.7417,Pinhal de São Bento
2009-03-22,0.6699,Pinhal de São Bento
2009-03-30,0.6141,Pinhal de São Bento
2009-09-06,0.7166,Pinhal de São Bento
2009-09-14,0.7254,Pinhal de São Bento
2009-09-22,0.7294,Pinhal de São Bento
2009-09-30,0.7410,Pinhal de São Bento
2009-10-08,0.7356,Pinhal de São Bento
2009-10-16,0.7137,Pinhal de São Bento
2009-10-24,0.6905,Pinhal de São Bento
2009-11-01,0.6672,Pinhal de São Bento
2009-11-09,0.6630,Pinhal de São Bento
2009-11-17,0.6857,Pinhal de São Bento
2009-11-25,0.7084,Pinhal de São Bento
2009-12-03,0.7496,Pinhal de São Bento
2009-12-11,0.7524,Pinhal de São Bento
2009-12-19,0.7586,Pinhal de São Bento
2009-12-27,0.7739,Pinhal de São Bento
2010-01-01,0.7866,Pinhal de São Bento
2010-01-09,0.8078,Pinhal de São Bento
2010-01-17,0.8387,Pinhal de São Bento
2010-01-25,0.8520,Pinhal de São Bento
2010-02-02,0.8564,Pinhal de São Bento
2010-02-10,0.8309,Pinhal de São Bento
2010-02-18,0.7877,Pinhal de São Bento
2010-02-26,0.7560,Pinhal de São Bento
2010-03-06,0.7243,Pinhal de São Bento
2010-03-14,0.7038,Pinhal de São Bento
2010-03-22,0.7002,Pinhal de São Bento
2010-03-30,0.7056,Pinhal de São Bento
2010-09-06,0.6632,Pinhal de São Bento
2010-09-14,0.6755,Pinhal de São Bento
2010-09-22,0.6627,Pinhal de São Bento
2010-09-30,0.6635,Pinhal de São Bento
2010-10-08,0.6623,Pinhal de São Bento
2010-10-16,0.6897,Pinhal de São Bento
2010-10-24,0.6796,Pinhal de São Bento
2010-11-01,0.6779,Pinhal de São Bento
2010-11-09,0.6759,Pinhal de São Bento
2010-11-17,0.6938,Pinhal de São Bento
2010-11-25,0.6982,Pinhal de São Bento
2010-12-03,0.7290,Pinhal de São Bento
2010-12-11,0.7596,Pinhal de São Bento
2010-12-19,0.8139,Pinhal de São Bento
2010-12-27,0.8270,Pinhal de São Bento
2011-01-01,0.8289,Pinhal de São Bento
2011-01-09,0.8213,Pinhal de São Bento
2011-01-17,0.8240,Pinhal de São Bento
2011-01-25,0.8357,Pinhal de São Bento
2011-02-02,0.8301,Pinhal de São Bento
2011-02-10,0.8201,Pinhal de São Bento
2011-02-18,0.8095,Pinhal de São Bento
2011-02-26,0.8048,Pinhal de São Bento
2011-03-06,0.7740,Pinhal de São Bento
2011-03-14,0.7182,Pinhal de São Bento
2011-03-22,0.6906,Pinhal de São Bento
2011-03-30,0.6952,Pinhal de São Bento
2011-09-06,0.7170,Pinhal de São Bento
2011-09-14,0.7226,Pinhal de São Bento
2011-09-22,0.7220,Pinhal de São Bento
2011-09-30,0.7142,Pinhal de São Bento
2011-10-08,0.6916,Pinhal de São Bento
2011-10-16,0.6670,Pinhal de São Bento
2011-10-24,0.6264,Pinhal de São Bento
2011-11-01,0.6107,Pinhal de São Bento
2011-11-09,0.6143,Pinhal de São Bento
2011-11-17,0.6342,Pinhal de São Bento
2011-11-25,0.6643,Pinhal de São Bento
2011-12-03,0.6842,Pinhal de São Bento
2011-12-11,0.6857,Pinhal de São Bento
2011-12-19,0.6410,Pinhal de São Bento
2011-12-27,0.6084,Pinhal de São Bento
2012-01-01,0.6130,Pinhal de São Bento
2012-01-09,0.6325,Pinhal de São Bento
2012-01-17,0.6642,Pinhal de São Bento
2012-01-25,0.6987,Pinhal de São Bento
2012-02-02,0.7454,Pinhal de São Bento
2012-02-10,0.7594,Pinhal de São Bento
2012-02-18,0.7232,Pinhal de São Bento
2012-02-26,0.6885,Pinhal de São Bento
2012-03-05,0.6570,Pinhal de São Bento
2012-03-13,0.6412,Pinhal de São Bento
2012-03-21,0.6315,Pinhal de São Bento
2012-03-29,0.6443,Pinhal de São Bento
2012-09-05,0.6074,Pinhal de São Bento
2012-09-13,0.6110,Pinhal de São Bento
2012-09-21,0.6236,Pinhal de São Bento
2012-09-29,0.6579,Pinhal de São Bento
2012-10-07,0.6510,Pinhal de São Bento
2012-10-15,0.6705,Pinhal de São Bento
2012-10-23,0.6786,Pinhal de São Bento
2012-10-31,0.6657,Pinhal de São Bento
2012-11-08,0.6406,Pinhal de São Bento
2012-11-16,0.6566,Pinhal de São Bento
2012-11-24,0.6843,Pinhal de São Bento
2012-12-02,0.7322,Pinhal de São Bento
2012-12-10,0.7581,Pinhal de São Bento
2012-12-18,0.8221,Pinhal de São Bento
2012-12-26,0.8503,Pinhal de São Bento
2013-01-01,0.8286,Pinhal de São Bento
2013-01-09,0.7764,Pinhal de São Bento
2013-01-17,0.7565,Pinhal de São Bento
2013-01-25,0.7429,Pinhal de São Bento
2013-02-02,0.7289,Pinhal de São Bento
2013-02-10,0.7310,Pinhal de São Bento
2013-02-18,0.7614,Pinhal de São Bento
2013-02-26,0.7679,Pinhal de São Bento
2013-03-06,0.7552,Pinhal de São Bento
2013-03-14,0.7402,Pinhal de São Bento
2013-03-22,0.7562,Pinhal de São Bento
2013-03-30,0.7511,Pinhal de São Bento
2013-09-06,0.6479,Pinhal de São Bento
2013-09-14,0.6398,Pinhal de São Bento
2013-09-22,0.6288,Pinhal de São Bento
2013-09-30,0.6173,Pinhal de São Bento
2013-10-08,0.6154,Pinhal de São Bento
2013-10-16,0.6336,Pinhal de São Bento
2013-10-24,0.6440,Pinhal de São Bento
2013-11-01,0.6817,Pinhal de São Bento
2013-11-09,0.7271,Pinhal de São Bento
2013-11-17,0.7588,Pinhal de São Bento
2013-11-25,0.7813,Pinhal de São Bento
2013-12-03,0.7971,Pinhal de São Bento
2013-12-11,0.8117,Pinhal de São Bento
2013-12-19,0.8243,Pinhal de São Bento
2013-12-27,0.8415,Pinhal de São Bento
2014-01-01,0.8209,Pinhal de São Bento
2014-01-09,0.8091,Pinhal de São Bento
2014-01-17,0.7455,Pinhal de São Bento
2014-01-25,0.7039,Pinhal de São Bento
2014-02-02,0.6798,Pinhal de São Bento
2014-02-10,0.6802,Pinhal de São Bento
2014-02-18,0.6948,Pinhal de São Bento
2014-02-26,0.7435,Pinhal de São Bento
2014-03-06,0.7591,Pinhal de São Bento
2014-03-14,0.7845,Pinhal de São Bento
2014-03-22,0.7663,Pinhal de São Bento
2014-03-30,0.7713,Pinhal de São Bento
2014-09-06,0.7006,Pinhal de São Bento
2014-09-14,0.6914,Pinhal de São Bento
2014-09-22,0.6786,Pinhal de São Bento
2014-09-30,0.6678,Pinhal de São Bento
2014-10-08,0.6638,Pinhal de São Bento
2014-10-16,0.6687,Pinhal de São Bento
2014-10-24,0.6765,Pinhal de São Bento
2014-11-01,0.6908,Pinhal de São Bento
2014-11-09,0.7195,Pinhal de São Bento
2014-11-17,0.7323,Pinhal de São Bento
2014-11-25,0.7464,Pinhal de São Bento
2014-12-03,0.7609,Pinhal de São Bento
2014-12-11,0.7747,Pinhal de São Bento
2014-12-19,0.7848,Pinhal de São Bento
2014-12-27,0.8178,Pinhal de São Bento
2015-01-01,0.7908,Pinhal de São Bento
2015-01-09,0.7875,Pinhal de São Bento
2015-01-17,0.7816,Pinhal de São Bento
2015-01-25,0.7588,Pinhal de São Bento
2015-02-02,0.7325,Pinhal de São Bento
2015-02-10,0.7359,Pinhal de São Bento
2015-02-18,0.7068,Pinhal de São Bento
2015-02-26,0.7105,Pinhal de São Bento
2015-03-06,0.6745,Pinhal de São Bento
2015-03-14,0.6809,Pinhal de São Bento
2015-03-22,0.6950,Pinhal de São Bento
2015-03-30,0.7030,Pinhal de São Bento
2015-09-06,0.6774,Pinhal de São Bento
2015-09-14,0.6858,Pinhal de São Bento
2015-09-22,0.6850,Pinhal de São Bento
2015-09-30,0.6951,Pinhal de São Bento
2015-10-08,0.7138,Pinhal de São Bento
2015-10-16,0.7339,Pinhal de São Bento
2015-10-24,0.7491,Pinhal de São Bento
2015-11-01,0.7684,Pinhal de São Bento
2015-11-09,0.8022,Pinhal de São Bento
2015-11-17,0.7996,Pinhal de São Bento
2015-11-25,0.7965,Pinhal de São Bento
2015-12-03,0.8022,Pinhal de São Bento
2015-12-11,0.8042,Pinhal de São Bento
2015-12-19,0.7832,Pinhal de São Bento
2015-12-27,0.7868,Pinhal de São Bento
2016-01-01,0.7671,Pinhal de São Bento
2016-01-09,0.7674,Pinhal de São Bento
2016-01-17,0.7507,Pinhal de São Bento
2016-01-25,0.7436,Pinhal de São Bento
2016-02-02,0.7363,Pinhal de São Bento
2016-02-10,0.7383,Pinhal de São Bento
2016-02-18,0.7362,Pinhal de São Bento
2016-02-26,0.7514,Pinhal de São Bento
2016-03-05,0.7467,Pinhal de São Bento
2016-03-13,0.7481,Pinhal de São Bento
2016-03-21,0.7614,Pinhal de São Bento
2016-03-29,0.7633,Pinhal de São Bento
2016-09-05,0.6297,Pinhal de São Bento
2016-09-13,0.6285,Pinhal de São Bento
2016-09-21,0.6218,Pinhal de São Bento
2016-09-29,0.6168,Pinhal de São Bento
2016-10-07,0.6326,Pinhal de São Bento
2016-10-15,0.6505,Pinhal de São Bento
2016-10-23,0.6571,Pinhal de São Bento
2016-10-31,0.6454,Pinhal de São Bento
2016-11-08,0.6311,Pinhal de São Bento
2016-11-16,0.6619,Pinhal de São Bento
2016-11-24,0.6885,Pinhal de São Bento
2016-12-02,0.7267,Pinhal de São Bento
2016-12-10,0.7807,Pinhal de São Bento
2016-12-18,0.8232,Pinhal de São Bento
2016-12-26,0.8340,Pinhal de São Bento
2017-01-01,0.8198,Pinhal de São Bento
2017-01-09,0.8141,Pinhal de São Bento
2017-01-17,0.8001,Pinhal de São Bento
2017-01-25,0.7863,Pinhal de São Bento
2017-02-02,0.7737,Pinhal de São Bento
2017-02-10,0.7446,Pinhal de São Bento
2017-02-18,0.7245,Pinhal de São Bento
2017-02-26,0.7055,Pinhal de São Bento
2017-03-06,0.7043,Pinhal de São Bento
2017-03-14,0.7204,Pinhal de São Bento
2017-03-22,0.7375,Pinhal de São Bento
2017-03-30,0.7248,Pinhal de São Bento
2017-09-06,0.6504,Pinhal de São Bento
2017-09-14,0.6465,Pinhal de São Bento
2017-09-22,0.6269,Pinhal de São Bento
2017-09-30,0.6317,Pinhal de São Bento
2017-10-08,0.6370,Pinhal de São Bento
2017-10-16,0.6637,Pinhal de São Bento
2017-10-24,0.6841,Pinhal de São Bento
2017-11-01,0.7142,Pinhal de São Bento
2017-11-09,0.7222,Pinhal de São Bento
2017-11-17,0.7350,Pinhal de São Bento
2017-11-25,0.7239,Pinhal de São Bento
2017-12-03,0.7310,Pinhal de São Bento
2017-12-11,0.7371,Pinhal de São Bento
2017-12-19,0.7512,Pinhal de São Bento
2017-12-27,0.7785,Pinhal de São Bento
2018-01-01,0.7975,Pinhal de São Bento
2018-01-09,0.8257,Pinhal de São Bento
2018-01-17,0.8248,Pinhal de São Bento
2018-01-25,0.8251,Pinhal de São Bento
2018-02-02,0.8256,Pinhal de São Bento
2018-02-10,0.8014,Pinhal de São Bento
2018-02-18,0.7755,Pinhal de São Bento
2018-02-26,0.7625,Pinhal de São Bento
2018-03-06,0.7397,Pinhal de São Bento
2018-03-14,0.7287,Pinhal de São Bento
2018-03-22,0.7186,Pinhal de São Bento
2018-03-30,0.7301,Pinhal de São Bento
2018-09-06,0.6455,Pinhal de São Bento
2018-09-14,0.6609,Pinhal de São Bento
2018-09-22,0.6849,Pinhal de São Bento
2018-09-30,0.7194,Pinhal de São Bento
2018-10-08,0.7255,Pinhal de São Bento
2018-10-16,0.7343,Pinhal de São Bento
2018-10-24,0.7366,Pinhal de São Bento
2018-11-01,0.7281,Pinhal de São Bento
2018-11-09,0.7167,Pinhal de São Bento
2018-11-17,0.7273,Pinhal de São Bento
2018-11-25,0.7329,Pinhal de São Bento
2018-12-03,0.7680,Pinhal de São Bento
2018-12-11,0.7829,Pinhal de São Bento
2018-12-19,0.8002,Pinhal de São Bento
2018-12-27,0.8254,Pinhal de São Bento
2019-01-01,0.8141,Pinhal de São Bento
2019-01-09,0.7874,Pinhal de São Bento
2019-01-17,0.7734,Pinhal de São Bento
2019-01-25,0.7510,Pinhal de São Bento
2019-02-02,0.7321,Pinhal de São Bento
2019-02-10,0.7013,Pinhal de São Bento
2019-02-18,0.6756,Pinhal de São Bento
2019-02-26,0.6704,Pinhal de São Bento
2019-03-06,0.6721,Pinhal de São Bento
2019-03-14,0.6940,Pinhal de São Bento
2019-03-22,0.7342,Pinhal de São Bento
2019-03-30,0.7745,Pinhal de São Bento
2019-09-06,0.5960,Pinhal de São Bento
2019-09-14,0.6027,Pinhal de São Bento
2019-09-22,0.6246,Pinhal de São Bento
2019-09-30,0.6479,Pinhal de São Bento
2019-10-08,0.6692,Pinhal de São Bento
2019-10-16,0.6861,Pinhal de São Bento
2019-10-24,0.6976,Pinhal de São Bento
2019-11-01,0.7141,Pinhal de São Bento
2019-11-09,0.7296,Pinhal de São Bento
2019-11-17,0.7606,Pinhal de São Bento
2019-11-25,0.7858,Pinhal de São Bento
2019-12-03,0.8158,Pinhal de São Bento
2019-12-11,0.8405,Pinhal de São Bento
2019-12-19,0.8479,Pinhal de São Bento
2019-12-27,0.8422,Pinhal de São Bento
2020-01-01,0.8363,Pinhal de São Bento
2020-01-09,0.8363,Pinhal de São Bento
2020-01-17,0.8155,Pinhal de São Bento
2020-01-25,0.7727,Pinhal de São Bento
2020-02-02,0.7565,Pinhal de São Bento
2020-02-10,0.7189,Pinhal de São Bento
2020-02-18,0.6772,Pinhal de São Bento
2020-02-26,0.6638,Pinhal de São Bento
2020-03-05,0.6784,Pinhal de São Bento
2020-03-13,0.7130,Pinhal de São Bento
2020-03-21,0.7282,Pinhal de São Bento
2020-03-29,0.7485,Pinhal de São Bento
2020-09-05,0.6740,Pinhal de São Bento
2020-09-13,0.6451,Pinhal de São Bento
2020-09-21,0.6327,Pinhal de São Bento
2020-09-29,0.6222,Pinhal de São Bento
2020-10-07,0.6343,Pinhal de São Bento
2020-10-15,0.6372,Pinhal de São Bento
2020-10-23,0.6205,Pinhal de São Bento
2020-10-31,0.6544,Pinhal de São Bento
2020-11-08,0.6622,Pinhal de São Bento
2020-11-16,0.6956,Pinhal de São Bento
2020-11-24,0.7402,Pinhal de São Bento
2020-12-02,0.7716,Pinhal de São Bento
2020-12-10,0.8040,Pinhal de São Bento
2020-12-18,0.8244,Pinhal de São Bento
2020-12-26,0.8226,Pinhal de São Bento
2021-01-01,0.8448,Pinhal de São Bento
2021-01-09,0.8456,Pinhal de São Bento
2021-01-17,0.8428,Pinhal de São Bento
2021-01-25,0.8548,Pinhal de São Bento
2021-02-02,0.8074,Pinhal de São Bento
2021-02-10,0.7689,Pinhal de São Bento
2021-02-18,0.7257,Pinhal de São Bento
2021-02-26,0.6879,Pinhal de São Bento
2021-03-06,0.6634,Pinhal de São Bento
2021-03-14,0.6644,Pinhal de São Bento
2021-03-22,0.6821,Pinhal de São Bento
2021-03-30,0.7227,Pinhal de São Bento
2021-09-06,0.6749,Pinhal de São Bento
2021-09-14,0.6529,Pinhal de São Bento
2021-09-22,0.6497,Pinhal de São Bento
2021-09-30,0.6472,Pinhal de São Bento
2021-10-08,0.6474,Pinhal de São Bento
2021-10-16,0.6669,Pinhal de São Bento
2021-10-24,0.6858,Pinhal de São Bento
2021-11-01,0.7136,Pinhal de São Bento
2021-11-09,0.7370,Pinhal de São Bento
2021-11-17,0.7408,Pinhal de São Bento
2021-11-25,0.7551,Pinhal de São Bento
2021-12-03,0.7518,Pinhal de São Bento
2021-12-11,0.7402,Pinhal de São Bento
2021-12-19,0.7301,Pinhal de São Bento
2021-12-27,0.7043,Pinhal de São Bento
2022-01-01,0.6780,Pinhal de São Bento
2022-01-09,0.6855,Pinhal de São Bento
2022-01-17,0.6849,Pinhal de São Bento
2022-01-25,0.6896,Pinhal de São Bento
2022-02-02,0.6961,Pinhal de São Bento
2022-02-10,0.7180,Pinhal de São Bento
2022-02-18,0.7437,Pinhal de São Bento
2022-02-26,0.7487,Pinhal de São Bento
2022-03-06,0.7523,Pinhal de São Bento
2022-03-14,0.7837,Pinhal de São Bento
2022-03-22,0.7865,Pinhal de São Bento
2022-03-30,0.7900,Pinhal de São Bento
2022-09-06,0.6698,Pinhal de São Bento
2022-09-14,0.6609,Pinhal de São Bento
2022-09-22,0.6419,Pinhal de São Bento
2022-09-30,0.6365,Pinhal de São Bento
2022-10-08,0.6237,Pinhal de São Bento
2022-10-16,0.6325,Pinhal de São Bento
2022-10-24,0.6562,Pinhal de São Bento
2022-11-01,0.6649,Pinhal de São Bento
2022-11-09,0.6734,Pinhal de São Bento
2022-11-17,0.7052,Pinhal de São Bento
2022-11-25,0.7265,Pinhal de São Bento
2022-12-03,0.7476,Pinhal de São Bento
2022-12-11,0.7717,Pinhal de São Bento
2022-12-19,0.7949,Pinhal de São Bento
2022-12-27,0.8247,Pinhal de São Bento
2023-01-01,0.8134,Pinhal de São Bento
2023-01-09,0.8159,Pinhal de São Bento
2023-01-17,0.8147,Pinhal de São Bento
2023-01-25,0.8274,Pinhal de São Bento
2023-02-02,0.8113,Pinhal de São Bento
2023-02-10,0.8047,Pinhal de São Bento
2023-02-18,0.7797,Pinhal de São Bento
2023-02-26,0.7347,Pinhal de São Bento
2023-03-06,0.6809,Pinhal de São Bento
2023-03-14,0.6583,Pinhal de São Bento
2023-03-22,0.6556,Pinhal de São Bento
2023-03-30,0.7025,Pinhal de São Bento
2023-09-06,0.6837,Pinhal de São Bento
2023-09-14,0.6210,Pinhal de São Bento
2023-09-22,0.5551,Pinhal de São Bento
2023-09-30,0.5113,Pinhal de São Bento
2023-10-08,0.4927,Pinhal de São Bento
2023-10-16,0.4854,Pinhal de São Bento
2023-10-24,0.5282,Pinhal de São Bento
2023-11-01,0.5918,Pinhal de São Bento
2023-11-09,0.6891,Pinhal de São Bento
2023-11-17,0.7620,Pinhal de São Bento
2023-11-25,0.8276,Pinhal de São Bento
2023-12-03,0.8909,Pinhal de São Bento
